belong,l_type,name,point,tname,time
사범 과학교육과 화학,전공선택,과학탐구의실제,3,이봉우,"월18,19/금3,4,5(사범405)"
사범 과학교육과 화학,전공선택,무기화학1(원어),3,황청수,"목11,12,13,14,15,16(자연204)"
사범 과학교육과 화학,전공선택,물리화학2(원어),3,허영덕,"수1,2,3,4,5,6(자연204)"
사범 과학교육과 화학,전공선택,물리화학실험,1,윤지현,"수11,12,13,14(사범101)"
사범 과학교육과 화학,전공선택,생물화학(원어),3,노지현,"월11,12,13/목10,11,12(사범407)"
사범 과학교육과 화학,전공필수,일반물리학2(원어),3,이봉우,"화5,6,7/목8,9,10(사범405)"
사범 과학교육과 화학,전공필수,일반생물학2(원어),3,민병미,"수3,4,5/목3,4,5(사범503)"
사범 과학교육과 화학,전공필수,일반지구과학2,3,정기영,"화19,20,21(사범405)"
사범 과학교육과 화학,전공필수,일반화학2,3,윤지현,"화11,12,13,14,15,16(사범405)"
사범 과학교육과 화학,전공선택,취창업전공세미나2(원어),2,임은주,"수19,20(사범405)"
사범 과학교육과 화학,전공선택,통합과학교육의실제(원어),3,손연아,"화15,16,17(사범505)/수3,4,5(사범405)"
사범 과학교육과 화학,전공선택,화학교과교육론,3,이영희,"수15,16,17/목15,16,17(사범503)"
사범 과학교육과 화학,전공선택,화학교과교재연구및지도법,3,이봉우,"화1,2,3/목12,13,14(사범503)"
사범 체육교육과,전공선택,건강체력평가,2,김재호,"월5,6,7,8(체육B101)"
사범 체육교육과,전공선택,골프지도법1,2,최완욱,"금11,12,13,14(체육B103)"
사범 체육교육과,전공선택,골프지도법2,2,최완욱,"금15,16,17,18(체육B103)"
사범 체육교육과,전공선택,국내인턴십1(체육교육학),18,이윤수,
사범 체육교육과,전공선택,국내인턴십2(체육교육학),12,이윤수,
사범 체육교육과,전공선택,국외인턴십1(체육교육학),18,이윤수,
사범 체육교육과,전공선택,국외인턴십2(체육교육학),12,이윤수,
사범 체육교육과,전공선택,기능해부학,2,전용균,"수5,6,7,8(체육B103)"
사범 체육교육과,전공선택,뉴스포츠지도법,2,최형준,"월5,6,7,8(체육B102)"
사범 체육교육과,전공선택,레크리에이션실습,2,심상신,"목7,8,9,10(체육B102)"
사범 체육교육과,전공선택,배구지도법1(원어),2,권민혁,"월11,12,13,14(체육B103)"
사범 체육교육과,전공선택,배구지도법2,2,권민혁,"월15,16,17,18(체육B103)"
사범 체육교육과,전공선택,수상인명구조(원어),2,최형준,"화11,12,13,14(체육B101)"
사범 체육교육과,전공선택,스키지도법1(원어),2,김재호,"토1,2,3,4(체육B101)"
사범 체육교육과,전공선택,스키지도법2(원어),2,심상신,"토1,2,3,4(체육B102)"
사범 체육교육과,전공선택,스포츠경기분석,2,최형준,"월11,12,13,14(체육B101)"
사범 체육교육과,전공선택,여가레크리에이션,2,심상신,"목1,2,3,4(체육B104)"
사범 체육교육과,전공선택,여가레크리에이션,2,박선기,"목1,2,3,4(체육B102)"
사범 체육교육과,전공선택,운동심리학(원어),2,허진영,"화1,2,3,4(체육B103)"
사범 체육교육과,전공선택,운동심리학,2,최헌혁,"화1,2,3,4(체육B102)"
사범 체육교육과,전공선택,응급처치와심폐소생술,2,전용균,"월5,6,7,8(체육B104)"
사범 체육교육과,전공선택,체육교과교육론,3,이윤수,"목11,12,13,14,15,16(체육B102)"
사범 체육교육과,전공선택,체육교과교육론,3,정병근,"목11,12,13,14,15,16(체육B103)"
사범 체육교육과,대학기초교양,체육교육실습의이론과참관실습(사범대학 체육교육과)(원어),2,이윤수,"수5,6,7,8(체육B102)"
사범 체육교육과,전공선택,체육사철학,2,김재은,"월11,12,13,14(체육B104)"
사범 체육교육과,전공선택,체육측정평가,2,최형준,"화15,16,17,18(체육B101)"
사범 체육교육과,전공선택,체육측정평가,2,조은형,"화15,16,17,18(체육B102)"
사범 체육교육과,전공선택,취창업전공세미나2,2,이윤수,"월19,20(체육B104)"
사범 체육교육과,전공선택,트레이닝의이론과실제,2,김재호,"목5,6,7,8(체육B101)"
사범 체육교육과,전공선택,트레이닝의이론과실제,2,,"목5,6,7,8(체육B103)"
예술디자인 도예과,전공선택,공방도자,3,김병율,"화11,12,13,14,15,16(미술209)"
예술디자인 도예과,전공선택,국내인턴십1(도예),18,김병율,
예술디자인 도예과,전공선택,국내인턴십2(도예),12,김병율,
예술디자인 도예과,전공선택,국외인턴십1(도예),18,김병율,
예술디자인 도예과,전공선택,국외인턴십2(도예),12,김병율,
예술디자인 도예과,전공선택,도자사,2,김태은,"화1,2,3,4(미술321)"
예술디자인 도예과,전공선택,도자컴퓨터,3,정정우,"목1,2,3,4,5,6(미술210)"
예술디자인 도예과,전공선택,도자컴퓨터,3,이세우,"금11,12,13,14,15,16(미술210)"
예술디자인 도예과,학과기초,물레성형기법,3,김병율,"화1,2,3,4,5,6(미술208)"
예술디자인 도예과,학과기초,물레성형기법,3,임헌자,"목1,2,3,4,5,6(미술208)"
예술디자인 도예과,전공선택,세계도자작품연구,2,한정헌,"수15,16,17,18(미술211)"
예술디자인 도예과,대학기초교양,예술세미나(예술디자인대학 도예과),3,조일묵,"월11,12,13,14,15,16(미술211)"
예술디자인 도예과,전공필수,옹기기법,3,조일묵,"금11,12,13,14,15,16(미술209)"
예술디자인 도예과,전공필수,옹기기법,3,조신현,"월11,12,13,14,15,16(미술110)"
예술디자인 도예과,전공선택,작가탐방,2,임헌자,"수3,4,5,6(미술321)"
예술디자인 도예과,전공필수,전통도예기법2,3,김병율,"월11,12,13,14,15,16(미술208)"
예술디자인 도예과,전공필수,전통도예기법2,3,임헌자,"금1,2,3,4,5,6(미술208)"
예술디자인 도예과,전공선택,조형도자,3,김혁수,"수1,2,3,4,5,6(미술204)"
예술디자인 도예과,전공선택,조형도자,3,원복자,"수11,12,13,14,15,16(미술204)"
예술디자인 도예과,전공선택,창업도자장신구,3,오승주,"월11,12,13,14,15,16(미술203)"
예술디자인 도예과,전공선택,창업설계,2,지승진,"화3,4,5,6(미술211)"
예술디자인 도예과,전공선택,창업설계,2,김병남,"수11,12,13,14(미술211)"
예술디자인 도예과,전공선택,취창업전공세미나2,2,김병율,"월1,2,3,4(미술209)"
예술디자인 도예과,학과기초,형태탐구,3,원복자,"화11,12,13,14,15,16(미술204)"
예술디자인 도예과,학과기초,형태탐구,3,김정란,"금11,12,13,14,15,16(미술204)"
예술디자인 도예과,전공선택,형틀제작기법,3,조신현,"목11,12,13,14,15,16(미술110)"
예술디자인 도예과,전공선택,형틀제작기법,3,김운석,"화11,12,13,14,15,16(미술110)"
예술디자인 도예과,전공필수,환경도자,3,김혁수,"화11,12,13,14,15,16(미술203)"
예술디자인 도예과,전공필수,환경도자,3,조일묵,"목1,2,3,4,5,6(미술203)"
예술디자인 커뮤니케이션디자인과,전공선택,3D그래픽스스튜디오,3,정홍철,"금2,3,4,5,6,7(미술302)"
예술디자인 커뮤니케이션디자인과,전공선택,UI/UX디자인스튜디오,3,조진경,"화3,4,5,6,7,8(미술302)"
예술디자인 커뮤니케이션디자인과,전공선택,UI/UX디자인스튜디오,3,이삼호,"수11,12,13,14,15,16(미술302)"
예술디자인 커뮤니케이션디자인과,전공선택,국내인턴십1(커뮤니디자인),18,이창욱,
예술디자인 커뮤니케이션디자인과,전공선택,국내인턴십2(커뮤니디자인),12,이창욱,
예술디자인 커뮤니케이션디자인과,전공선택,국외인턴십1(커뮤니디자인),18,이창욱,
예술디자인 커뮤니케이션디자인과,전공선택,국외인턴십2(커뮤니디자인),12,이창욱,
예술디자인 커뮤니케이션디자인과,전공선택,그래픽디자인(원어),3,이창욱,"월9,10,11,12,13,14(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,그래픽디자인,3,김재형,"목11,12,13,14,15,16(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,뉴미디어디자인스튜디오,3,한석원,"수3,4,5,6,7,8(미술311)"
예술디자인 커뮤니케이션디자인과,전공선택,뉴미디어디자인스튜디오(원어),3,이창욱,"목1,2,3,4,5,6(미술311)"
예술디자인 커뮤니케이션디자인과,전공선택,뉴미디어디자인스튜디오,3,조진경,"화11,12,13,14,15,16(미술108)"
예술디자인 커뮤니케이션디자인과,학과기초,드로잉(원어),3,이창욱,"화3,4,5,6,7,8(미술301)"
예술디자인 커뮤니케이션디자인과,학과기초,드로잉,3,정계문,"목1,2,3,4,5,6(미술301)"
예술디자인 커뮤니케이션디자인과,전공선택,디자인과사진,3,심현준,"목3,4,5,6,7,8(미술312)"
예술디자인 커뮤니케이션디자인과,전공선택,디자인과사진,3,추동민,"목3,4,5,6,7,8(미술108)"
예술디자인 커뮤니케이션디자인과,전공선택,디자인이슈,2,이원재,"수11,12,13,14(미술312)"
예술디자인 커뮤니케이션디자인과,전공선택,디지털그래픽스(원어),3,최원재,"수3,4,5,6,7,8(미술202)"
예술디자인 커뮤니케이션디자인과,전공선택,디지털그래픽스(원어),3,정훈동,"수3,4,5,6,7,8(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,모션그래픽스스튜디오,3,이제,"월3,4,5,6,7,8(미술302)"
예술디자인 커뮤니케이션디자인과,전공선택,모션그래픽스스튜디오,3,이제,"목1,2,3,4,5,6(미술302)"
예술디자인 커뮤니케이션디자인과,전공선택,브랜드디자인스튜디오(원어),3,한백진,"월3,4,5,6,7,8(미술311)"
예술디자인 커뮤니케이션디자인과,전공선택,브랜드디자인스튜디오,3,최지훈,"금1,2,3,4,5,6(미술108)"
예술디자인 커뮤니케이션디자인과,전공선택,브랜드디자인스튜디오(원어),3,한백진,"목9,10,11,12,13,14(미술311)"
예술디자인 커뮤니케이션디자인과,학과기초,색채학,3,신재희,"수1,2,3,4,5,6(미술108)"
예술디자인 커뮤니케이션디자인과,학과기초,색채학(원어),3,정훈동,"금3,4,5,6,7,8(미술301)"
예술디자인 커뮤니케이션디자인과,전공선택,영상디자인스튜디오(원어),3,최원재,"월13,14,15(미술202)/월10,11,12(미술311)"
예술디자인 커뮤니케이션디자인과,대학기초교양,"예술세미나(커뮤니케이션디자인, 패션산업디자인)",3,김중근,"화13,14,15,16,17,18(미술321)"
예술디자인 커뮤니케이션디자인과,전공선택,일러스트레이션,3,정승은,"금2,3,4,5,6,7(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,일러스트레이션,3,박용인,"월1,2,3,4,5,6(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,창업과지식재산,2,남지아,"화11,12,13,14(미술312)"
예술디자인 커뮤니케이션디자인과,전공선택,출판디자인스튜디오,3,강성용,"월11,12,13,14,15,16(미술312)"
예술디자인 커뮤니케이션디자인과,전공선택,출판디자인스튜디오,3,정계문,"월11,12,13,14,15,16(미술302)"
예술디자인 커뮤니케이션디자인과,전공선택,취창업전공세미나2(원어),2,이창욱,"월3,4,5,6(미술321)"
예술디자인 커뮤니케이션디자인과,전공선택,커뮤니케이션디자인스튜디오,3,최병묵,"수3,4,5,6,7,8(미술312)"
예술디자인 커뮤니케이션디자인과,전공선택,커뮤니케이션디자인스튜디오(원어),3,정훈동,"화11,12,13,14,15,16(미술311)"
예술디자인 커뮤니케이션디자인과,전공선택,커뮤니케이션디자인스튜디오,3,성영아,"화1,2,3,4,5,6(미술311)"
예술디자인 커뮤니케이션디자인과,전공선택,타이포그래피,3,조현열,"금10,11,12,13,14,15(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,타이포그래피,3,정계문,"화10,11,12,13,14,15(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,패키지디자인스튜디오,3,전예숙,"수3,4,5,6,7,8(미술210)"
예술디자인 커뮤니케이션디자인과,전공선택,패키지디자인스튜디오,3,한백진,"화3,4,5,6,7,8(미술303)"
예술디자인 커뮤니케이션디자인과,전공선택,프리젠테이션(원어),3,최원재,"목9,10,11,12,13,14(미술312)"
예술디자인 공연영화학부,대학기초교양,예술세미나(예술디자인대학 공연영화학부),3,김선욱,"금1,2,3,4,5,6(미술321)"
예술디자인 공연영화학부 연극전공,전공선택,가창과연기2,2,서혜진,"화7,8,9,10,11,12,13,14(체육B212)"
예술디자인 공연영화학부 연극전공,전공선택,가창과연기2,2,오나라,"금5,6,7,8,9,10,11,12(체육B212)"
예술디자인 공연영화학부 연극전공,전공필수,공연워크샵3(원어),3,이현정,"월1,2,3/목5,6,7(체육B208)"
예술디자인 공연영화학부 연극전공,전공선택,국내인턴십1(연극),18,이현정,
예술디자인 공연영화학부 연극전공,전공선택,국내인턴십2(연극),12,이현정,
예술디자인 공연영화학부 연극전공,전공선택,국외인턴십1(연극),18,이현정,
예술디자인 공연영화학부 연극전공,전공선택,국외인턴십2(연극),12,이현정,
예술디자인 공연영화학부 연극전공,전공선택,극작2,2,김은성,"금7,8,9,10,11,12,13,14(체육B204)"
예술디자인 공연영화학부 연극전공,전공선택,무대격투기술,2,최용호,"토7,8,9,10,11,12(체육B208)"
예술디자인 공연영화학부 연극전공,전공선택,무대격투기술,2,최용호,"토13,14,15,16,17,18(체육B208)"
예술디자인 공연영화학부 연극전공,전공선택,무대기술2,2,박말순,"수1,2,3,4(체육B205)"
예술디자인 공연영화학부 연극전공,전공선택,무대기술2,2,박말순,"목1,2,3,4(체육B205)"
예술디자인 공연영화학부 연극전공,학부기초,신체훈련2,2,서경선,"금7,8,9,10,11,12,13,14(체육B208)"
예술디자인 공연영화학부 연극전공,학부기초,신체훈련2,2,안경희,"월5,6,7,8,9,10,11,12(체육B210)"
예술디자인 공연영화학부 연극전공,전공필수,연극사2,2,임택,"월3,4,5,6(미술211)"
